UNIPROT_ID,GENE.NAME,GENE.ID,FASTA,ID,E07,E08,E09,E10,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20
P25311,Zinc-alpha-2-glycoprotein,AZGP1,ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,P25311|Zinc-alpha-2-glycoprotein|AZGP1_sp|P25311|ZA2G_HUMAN Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2,0.504192872,0.691230695,0.96301547,-0.210249549,-0.042135717,0.545659756,-3.92542597,-0.096115275,-0.953015893,0.334141351,-1.915541229,-0.506927823,-0.611478052,-3.586153661,-5.184311959,-1.567584861,-2.461153973,-1.700217303,-1.090334548,-0.55868379,-1.026737697,-4.443893471,-0.914904148,-2.122299879,-1.333604743,-1.813964985,-1.65985468,-0.689013513,-1.575903587,-2.922886027,1.713010481,-1.696735512,-0.952188553,-1.938237392,-1.049552432,-2.505535953,-0.284893546,-2.217876205,0.856384483,-1.475145247,-0.047361659,0.247798052,0.78674264,0.082414384,0.129309068,-0.748912484,0.037653424,-2.222046863,-0.663893566,-1.349547107,0.468550846,-0.649835101,0.082747117,-1.049830176,-2.638100609,-1.436639669,0.620925772,-1.336904644,1.226923473,-2.434943201,-0.787585443,0.478218359,0.80791971,0.976145664,-2.061405702,-3.738709236,-2.151281974,-0.649025283,-0.619166307,-1.16272498,-1.033892381,-1.550933697,0.917168049,-0.439601779,-3.707762651,-4.24286579,-0.7931184,-1.528769527,0.188477701,-2.368200381,-1.269783928,-3.785346821,0.122801438,-2.784463903,-3.859054462,-4.040802108,-3.683503585,-1.060872548,-2.365736537,-3.468256184,-5.44784325,-1.774978398,-1.236154268,-0.23743873
P0DOX8,Immunoglobulin lambda-like polypeptide 5,IGLL5,IGL1_HUMAN Immunoglobulin lambda-1 light chain OS=Homo sapiens OX=9606 PE=1 SV=1,P0DOX8|Immunoglobulin lambda-like polypeptide 5|IGLL5_sp|P0DOX8|IGL1_HUMAN Immunoglobulin lambda-1 light chain OS=Homo sapiens OX=9606 PE=1 SV=1,8.613244307,7.559416486,3.779887931,5.774758585,3.643986434,8.265718927,8.32074485,8.980207796,9.35245786,9.081119521,8.245244342,8.210263333,8.784504302,8.570382784,2.983803775,8.682952046,8.596383559,2.650395681,7.908444913,8.384529765,8.290511993,8.433988741,3.285436938,8.160759972,8.093779928,1.429424047,7.311000594,8.23406159,7.241265846,8.414727929,6.782745839,7.2014712,2.991419422,8.789373679,3.916649038,3.317207768,8.76406228,7.667402259,8.15184203,8.618285366,3.562923899,3.383492607,8.878114832,6.316974816,10.46642405,8.923211794,8.384030273,3.959211362,7.28085131,5.110534856,8.526041146,8.442465266,8.317825314,3.431138525,9.55072754,9.399852874,8.321553503,4.419985524,8.564387589,3.437016022,8.878824615,7.932419484,6.89866653,8.402188466,3.268782138,8.006782238,8.95722941,9.559283885,10.14597015,8.899198341,8.871916649,8.159895845,7.640208774,2.191561359,8.108063565,3.551643916,8.803929001,8.06724275,9.217544619,8.841434309,7.505519144,7.778637387,7.59256677,3.977958218,8.704402796,6.619040948,9.474280991,2.655974404,3.46256853,7.348704464,4.873651251,4.16252953,6.941661556,8.343853103
P15814,Immunoglobulin lambda-like polypeptide 1,IGLL1,IGLL1_HUMAN Immunoglobulin lambda-like polypeptide 1 OS=Homo sapiens OX=9606 GN=IGLL1 PE=1 SV=1,P15814|Immunoglobulin lambda-like polypeptide 1|IGLL1_sp|P15814|IGLL1_HUMAN Immunoglobulin lambda-like polypeptide 1 OS=Homo sapiens OX=9606 GN=IGLL1 PE=1 SV=1,-3.224651176,2.763866911,1.42943021,-2.833098837,1.113701083,-3.499145241,-2.624549852,-2.897319837,-1.901176263,-3.298857946,-2.915131177,-3.827467042,-2.429301726,-3.619504158,-3.405056672,-2.602375494,-1.685010237,-1.618263865,-2.874066402,-1.938905862,-3.047182983,-0.004769378,-0.001443727,1.22650735,-3.205901223,-1.791122817,-2.694167933,-3.781738233,-1.616861853,-5.518798939,-3.424163554,-3.229048294,0.391474721,1.052300166,-2.626097275,1.226744404,-1.093948796,-4.470294093,-2.251324167,-3.524868733,-0.341601788,-0.245807616,0.861093888,-1.624211404,-0.687024633,-1.484969539,-2.426258868,-0.148773501,-6.06120661,-3.221640865,-1.024484573,1.206936711,-1.035909858,-0.101278688,-3.739941416,-2.653770241,-3.46627202,-0.032588037,-1.493830857,-2.876515555,-1.57276863,-2.184842559,-2.875107892,-0.468200175,-3.092672147,-7.090089232,-1.689202949,-3.783188025,-0.654200759,-2.818513806,-3.681340646,-3.195758463,-1.311111745,-3.236723129,-0.911422899,-1.919188772,-3.780708857,-3.086582978,-0.866982585,-3.037682783,-3.449600824,-2.207141783,-3.259942146,-1.542254761,-0.840022362,-2.808973252,-2.195443743,-2.279772872,-3.698628792,-1.837109105,-6.645941361,-1.634124426,-4.029130798,-3.134886568
P01591,Immunoglobulin J chain,IGJ,IGJ_HUMAN Immunoglobulin J chain OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=4,P01591|Immunoglobulin J chain|IGJ_sp|P01591|IGJ_HUMAN Immunoglobulin J chain OS=Homo sapiens OX=9606 GN=JCHAIN PE=1 SV=4,6.356726041,3.750884069,3.470403176,2.728669504,4.546589341,4.822661769,5.062487084,5.454964594,5.127723949,5.261496582,4.045182599,3.465552401,4.404594935,4.677652504,2.473998145,5.64642617,6.009216787,3.6724864,3.918524806,4.730436323,4.333964035,5.44245032,6.588568031,5.037375834,3.841621846,3.57852519,4.557061921,4.080656679,5.796513212,4.752450156,5.591052207,5.413392087,6.057321646,5.516956053,3.968776362,4.328619427,5.314513728,3.755043934,3.075047233,5.180851765,5.391814988,4.695202775,6.963362118,4.497467746,5.511625735,5.733155666,4.547976041,5.639548496,5.106683208,6.131696879,6.338072782,6.382290634,5.660598483,5.371527742,5.851951074,6.609760041,6.068357589,6.297995735,4.116667927,5.800063701,6.1166341,6.076898545,5.300814851,4.34421038,4.181380431,6.47640593,5.248699448,5.146432345,6.998653915,5.649229001,5.129933217,3.910169388,3.158435077,3.788138386,5.423749914,5.176021919,4.793919437,4.264132901,6.542455019,5.588761437,5.55016724,4.528922659,5.388641874,3.906797741,4.943736388,3.217122933,5.847208341,3.591110045,3.810148039,4.98966127,6.368783366,5.978894721,5.018396812,7.129360583
Q9Y6R7,IgGFc-binding protein,FCGBP,FCGBP_HUMAN IgGFc-binding protein OS=Homo sapiens OX=9606 GN=FCGBP PE=1 SV=3,Q9Y6R7|IgGFc-binding protein|FCGBP_sp|Q9Y6R7|FCGBP_HUMAN IgGFc-binding protein OS=Homo sapiens OX=9606 GN=FCGBP PE=1 SV=3,0.350957143,-1.681704758,0.540861106,-2.817316001,-0.050362848,-0.970168469,-1.328290299,-0.259810418,0.549491433,-0.295285129,0.138195165,-0.39348291,-0.644922837,-0.207855163,-2.856970782,-1.204282678,-0.100002051,-0.823515825,-0.618059976,-0.439232812,-1.792746404,-0.982778766,-0.808695426,-1.707795786,-0.987578324,-1.35353157,-2.397773073,-1.185479867,0.156194547,0.392933259,-0.721997206,-0.103672616,-1.021368492,-0.06522368,4.439067256,0.528687991,0.43791027,-3.083229141,-0.799888071,-0.769625843,-0.340690644,-1.275629264,0.192253967,-0.426845682,2.183544363,1.555065464,-0.442040093,4.038543445,0.181336208,0.270870493,-0.670627598,-1.18095945,-0.357132253,-3.360949541,5.213703075,0.211141738,0.284750474,-0.663320656,-0.265986928,-1.505222021,-2.536004797,-0.936379186,-4.008049512,-3.033608356,3.350265802,-1.420229628,1.159950849,1.041726868,2.646323517,-0.606405067,0,-1.035636453,-3.185580863,-0.604735293,0,-2.250489997,-2.799084413,-0.257541799,0,-1.065913451,-1.256618713,-1.913739393,-0.579387398,-0.378960475,-1.547987443,-3.828987003,0.139082908,-1.847649981,-1.392507543,-1.304099121,-1.554300533,-0.846001239,-1.154601374,-0.296897966
P01871,Ig mu chain C region,IGHM,IGHM_HUMAN Immunoglobulin heavy constant mu OS=Homo sapiens OX=9606 GN=IGHM PE=1 SV=4,P01871|Ig mu chain C region|IGHM_sp|P01871|IGHM_HUMAN Immunoglobulin heavy constant mu OS=Homo sapiens OX=9606 GN=IGHM PE=1 SV=4,9.204241278,9.812141073,9.8492066,8.722372492,8.876960378,9.458941198,9.914338489,10.42488175,9.949102166,10.57809123,9.376915792,9.159590092,8.712856592,10.11798076,7.817254821,9.65077164,9.094342018,8.837298096,9.41293808,9.411988469,9.392648653,9.712848114,9.674034122,10.19464898,8.760975244,7.085867461,8.6125369,8.260533801,8.757186702,9.502619174,8.778499939,9.089491567,8.66224705,10.31376348,9.000902177,8.478491964,9.06042609,8.867157261,8.225711569,9.35525096,9.423965722,9.166907791,9.661981401,9.461753115,10.64227648,9.66882462,8.968663785,8.299306914,8.838222776,9.782364426,10.42998873,9.600485759,10.96319607,9.243164872,8.707659176,10.64174147,10.41624177,9.09181183,8.66750481,9.10814674,10.49430268,9.614923931,8.477238818,8.970351939,7.950157677,10.43583158,8.931466314,10.29624948,10.63323597,10.19057737,10.28485104,9.182297787,8.323654717,7.388252116,10.29306858,9.596440341,10.00538107,9.352673111,10.12919424,10.10009751,9.007616515,8.792057149,8.539467459,9.336228649,10.18746087,8.593850348,11.07370823,8.85176261,9.010246282,9.539870613,10.42417645,10.31668656,8.616877163,10.59863039
P01721,Ig lambda chain V-VI region AR,,LV657_HUMAN Immunoglobulin lambda variable 6-57 OS=Homo sapiens OX=9606 GN=IGLV6-57 PE=1 SV=2,P01721|Ig lambda chain V-VI region AR|_sp|P01721|LV657_HUMAN Immunoglobulin lambda variable 6-57 OS=Homo sapiens OX=9606 GN=IGLV6-57 PE=1 SV=2,1.732159276,1.946509755,1.511066504,0.678329651,2.412074022,0.713835117,1.529752664,1.918400046,3.980406285,2.98955926,1.648511665,0.909878091,2.846613159,1.984452681,-0.483489173,1.752274112,2.049417513,0.321216136,1.061263822,1.970688285,1.478488663,0.831128094,2.205862203,0.538159695,1.3909978,0.209666713,0.377131489,2.455024348,-0.143786851,0.668549529,1.925086568,0.981688278,1.820862058,3.411940342,1.062690186,2.19201916,1.560834607,1.590086206,0.248698794,1.468558614,2.763022168,1.621119381,2.7303986,1.237303025,3.099630551,2.753633679,1.856408051,1.357833362,1.580577734,0.794085727,2.213128286,0.245986289,2.305542186,1.749214547,1.600085647,-2.113997104,1.455169107,1.270473535,2.043865556,-0.066344396,1.91670101,0.221580526,0.752486399,2.350353214,1.074193396,1.719729457,1.485554834,3.365468012,2.719278187,1.451157672,2.594774996,0.752204676,1.381179449,0.950161775,2.343708037,2.466659757,1.191265558,-0.676702794,1.065897051,2.777166145,1.156804921,0.864158822,0.16100871,1.718259071,0.297162962,0.240920479,2.537793267,-0.840547107,2.062891897,-2.071898481,-0.793030163,2.356837997,0.936533245,1.924169277
P01717,Ig lambda chain V-IV region Hil,,LV325_HUMAN Immunoglobulin lambda variable 3-25 OS=Homo sapiens OX=9606 GN=IGLV3-25 PE=1 SV=2,P01717|Ig lambda chain V-IV region Hil|_sp|P01717|LV325_HUMAN Immunoglobulin lambda variable 3-25 OS=Homo sapiens OX=9606 GN=IGLV3-25 PE=1 SV=2,3.454163245,1.236946243,2.700914599,2.989269151,3.460270204,0.936465183,3.02906775,4.30102951,5.379581984,3.951497131,2.476129292,3.467542707,2.989854883,4.120784545,1.480285004,3.157035303,2.83927855,1.414397865,3.837193478,2.40872599,2.143282746,2.062770569,2.699476879,1.845702462,2.053139359,1.817587352,1.269299521,2.614052142,1.497560947,1.085474616,2.799066706,2.799613193,3.400239849,3.811486607,3.331842255,3.297147051,3.143315652,3.291617012,1.758863864,2.396134316,3.832491767,0.885790121,4.960900342,1.924844796,4.436487157,3.25245011,3.280069132,3.309731551,3.806606246,2.990680818,2.90049956,1.889778517,3.497264659,2.81786328,3.868188412,2.47443225,2.768762069,3.355081759,4.084527039,0.555337488,2.567462746,-0.201472379,0.919039806,1.631301879,1.201976264,2.449817974,3.196198028,4.507444954,0.336305063,2.804600591,2.488350421,1.146792366,2.49370902,2.22843838,3.291821962,2.452054621,2.604718375,-0.062241871,3.333158791,3.391323844,2.762744932,2.143147731,2.221962177,2.264340183,1.630975773,0.974315402,4.11201344,1.26021408,1.596080386,1.836257325,2.909977704,2.363523216,2.478398878,3.930407952
P01714,Ig lambda chain V-III region SH,,LV319_HUMAN Immunoglobulin lambda variable 3-19 OS=Homo sapiens OX=9606 GN=IGLV3-19 PE=1 SV=2,P01714|Ig lambda chain V-III region SH|_sp|P01714|LV319_HUMAN Immunoglobulin lambda variable 3-19 OS=Homo sapiens OX=9606 GN=IGLV3-19 PE=1 SV=2,1.983781489,1.0520709,1.730906172,0.203843859,0.210472704,-0.290853932,0.415576451,1.906792992,2.105580903,2.299533568,0.000255786,-0.133475522,1.323210894,2.03066073,-0.306582767,0.904781828,-0.213295643,-0.13718474,1.749261988,0.553941278,1.460191602,1.539982265,-0.001443727,0.890800394,0.305263319,-1.084442038,-0.884381184,0.491585432,0.754030067,3.205452395,0.666868827,0.022490473,0.09949587,2.010004997,1.570152858,-0.025373131,0.698176605,0.217426748,-1.205911328,-0.430085885,-0.307277686,0.028253565,1.429047351,0.09896942,3.909876964,2.03813916,0.812781119,0.52698891,0.798668987,2.038300343,0.43397897,-0.28881544,2.193540926,-0.701264373,1.028633432,1.283697253,1.4804643,0.780943119,1.16927359,-0.275898945,1.481132933,-0.000801785,0.034377901,0.960589092,2.115767921,0.651102869,1.543739488,4.764524277,2.469361628,1.913108446,0.35964981,-0.946760455,0.379313587,0.521550933,3.050717209,0.016257104,0.863876184,0.226694398,2.59868685,1.59663638,0.069517107,0.088676583,0.652578486,0.912008969,0.373640686,-0.870450149,2.405998014,0.77323451,0.787974576,1.407438346,0.867573661,1.16172417,0.627665188,2.549211438
P80748,Ig lambda chain V-III region LOI,,LV321_HUMAN Immunoglobulin lambda variable 3-21 OS=Homo sapiens OX=9606 GN=IGLV3-21 PE=1 SV=2,P80748|Ig lambda chain V-III region LOI|_sp|P80748|LV321_HUMAN Immunoglobulin lambda variable 3-21 OS=Homo sapiens OX=9606 GN=IGLV3-21 PE=1 SV=2,3.344279503,2.263533379,1.606622616,1.287087285,2.01646903,2.178676635,3.02906775,2.256933085,3.673939237,4.043162128,2.542281949,1.041119795,3.107425906,1.905714826,2.752235628,1.934284408,2.120836235,0.851641833,1.328157749,2.267989419,1.485532227,0.650125478,2.370911093,2.907672482,0.7493118,2.025561108,1.210596873,2.614380587,2.168916357,3.554944687,2.455128427,1.678385104,3.319191636,4.477125373,1.741477648,2.014435305,3.107068196,3.06409198,1.840383761,0.960243885,-2.578869585,2.682177202,4.280430799,1.118409685,5.173318201,3.048503945,3.666732857,2.310630604,1.115471697,1.289067912,3.774519486,1.954689406,2.160628425,2.863256786,4.121583612,0.763549122,1.570606953,3.395539108,2.973877164,3.021070283,1.768625576,0.581366708,2.901187257,3.21373225,3.269662218,1.559385249,2.245675262,2.095650457,4.791684978,1.500588608,2.609473816,1.90804013,1.999732122,1.140004636,0.944982219,1.416510641,1.097589389,2.955060389,2.780641258,2.117575769,2.530256677,2.398484136,1.091160179,2.371904061,1.29702419,0.205649537,1.359465008,2.450246169,0.648352807,0.822652302,1.438622,2.98711135,1.027480736,2.530462506
P01706,Ig lambda chain V-II region BOH,,LV211_HUMAN Immunoglobulin lambda variable 2-11 OS=Homo sapiens OX=9606 GN=IGLV2-11 PE=1 SV=2,P01706|Ig lambda chain V-II region BOH|_sp|P01706|LV211_HUMAN Immunoglobulin lambda variable 2-11 OS=Homo sapiens OX=9606 GN=IGLV2-11 PE=1 SV=2,2.722276179,7.328940457,3.438256711,-1.179387534,0.522622527,1.00117349,1.721569863,3.243582911,2.11247679,2.165212242,0.261690928,1.62017991,0.755042099,3.148299055,3.912850389,1.705852448,2.876380567,-0.876367218,-0.381545055,0.360993795,0.862299709,0.579432201,-1.625939016,3.767858871,2.565877172,-1.503665377,0.092302138,0.886124296,-1.603410054,-1.329867166,-0.891406683,-0.864734852,-3.770633132,0.28690135,-5.81368925,4.40925638,3.084832484,0.454616439,1.029754308,0.003441995,2.432177767,1.536317017,-1.438823903,-1.624211404,4.561306335,2.844421495,2.497360322,-3.675198264,2.342890475,1.693043703,2.830104488,2.565013286,4.583865358,0.789940175,4.121583612,-0.200692144,2.988111554,1.720868543,-0.343765157,1.98579004,5.439728189,2.696453605,-0.446280884,0.561694845,-1.306497796,5.485430591,0.004029619,2.965195115,4.058718541,4.941954728,1.785333037,1.054983768,0.994776338,-5.602176511,-0.288519155,-0.902617183,-0.408006147,1.784011597,4.337117287,2.579290956,0.438390309,-1.453035381,-0.904765459,-1.382425975,2.211797419,-0.20634574,5.140635973,-2.987481982,-0.007565153,-0.193473311,0.32924669,-1.113452181,0.439743671,4.500982395
P01703,Ig lambda chain V-I region NEWM,,LV140_HUMAN Immunoglobulin lambda variable 1-40 OS=Homo sapiens OX=9606 GN=IGLV1-40 PE=1 SV=2,P01703|Ig lambda chain V-I region NEWM|_sp|P01703|LV140_HUMAN Immunoglobulin lambda variable 1-40 OS=Homo sapiens OX=9606 GN=IGLV1-40 PE=1 SV=2,1.222449543,0.336524883,3.459992824,-1.057372481,1.296371695,-0.053391355,1.185833523,2.26929682,2.203398144,2.164665801,-0.000255786,-0.323900421,1.404933404,1.45157187,0.15610499,1.883670557,2.660773587,1.0487508,1.448480818,1.885533982,2.02241646,1.304247383,3.149135612,1.544206154,-0.206223185,-0.146563581,1.384385494,1.684941928,0.612165382,-0.158734428,2.109076454,1.869116114,1.725545119,2.959043795,-0.222131118,2.19201916,1.647976795,0.725769082,-0.09320804,0.227908335,1.795363062,0.355752847,2.761894749,1.646549657,4.397410794,1.801050249,3.507467507,1.704074328,0.395258455,2.137880841,0.903185524,0.519252882,2.811790061,2.922046484,1.89681705,-0.062299988,1.838941262,2.427296642,0.28455774,3.309995645,1.603595161,1.006468704,0.856316229,2.664569026,0.726799171,3.797504248,3.854831042,3.156729527,6.27232004,5.563464447,3.317899402,2.288593088,0.219982278,0.365898978,2.914373098,1.196925347,2.875488005,3.545127042,1.768758402,3.199362529,2.530256677,1.258204344,-0.939226101,0.76631558,2.344483598,0.416190306,2.664697744,0.378585824,1.664843922,1.482081334,2.321793102,3.030291826,0.287958996,3.397968834
P01701,Ig lambda chain V-I region NEW,,LV151_HUMAN Immunoglobulin lambda variable 1-51 OS=Homo sapiens OX=9606 GN=IGLV1-51 PE=1 SV=2,P01701|Ig lambda chain V-I region NEW|_sp|P01701|LV151_HUMAN Immunoglobulin lambda variable 1-51 OS=Homo sapiens OX=9606 GN=IGLV1-51 PE=1 SV=2,2.778157281,1.383883584,3.064588489,1.261120227,2.398537775,2.824790481,3.400485033,2.961517792,3.625000635,4.326552465,2.850843288,2.35730454,2.983853065,2.798093829,-0.508548423,2.742535348,2.243374939,1.716129664,3.056992856,2.519117031,2.16067454,4.142417499,3.026205056,3.767250823,2.161276841,1.697430174,0.71052575,2.614052142,2.078157963,-1.516104008,2.478126379,2.825794624,3.546101591,3.529365519,2.247970168,2.525457548,3.365765529,2.666655128,1.669264748,2.30459385,3.194856136,1.276975173,4.425464227,3.592182425,5.159997946,3.170645886,1.623074695,2.81524631,1.824123583,3.541380656,3.661099049,3.041557724,4.12567147,2.668492247,3.122464348,4.062144714,4.146489033,2.839469005,2.59819227,1.272337211,3.55953758,1.152545225,2.866085164,1.855063667,2.321677791,3.532224402,2.854348499,3.241197857,3.992500713,4.05407407,3.654761859,1.100632377,-1.301871992,1.15840576,3.417823007,3.014215651,2.579607922,1.240439564,3.313737518,3.821914553,2.387257639,2.489131675,2.436204941,2.298778086,2.931652693,2.20327709,4.451133551,2.077589578,1.027847725,2.443400973,3.648551654,3.100467902,1.830995277,4.319210643
P01700,Ig lambda chain V-I region HA,,LV147_HUMAN Immunoglobulin lambda variable 1-47 OS=Homo sapiens OX=9606 GN=IGLV1-47 PE=1 SV=2,P01700|Ig lambda chain V-I region HA|_sp|P01700|LV147_HUMAN Immunoglobulin lambda variable 1-47 OS=Homo sapiens OX=9606 GN=IGLV1-47 PE=1 SV=2,3.931209226,3.472346962,3.813137579,2.884631463,1.742739526,3.220328606,3.562351449,4.050438048,4.519872187,4.48038639,3.590960999,2.875213425,3.649274615,3.572705052,2.736564498,3.961545589,3.924897315,1.993181194,4.125502264,4.040199394,3.302331053,3.342191309,4.072086728,4.203056838,3.213681795,0.287522914,2.257076057,3.316996259,2.788659398,3.258263489,3.743950816,2.539969377,3.762436183,4.67316613,3.555597287,3.337856863,3.908578295,3.415294785,3.02391866,4.26773041,4.494230941,2.594721204,4.753603626,3.536853333,5.71441242,4.274174221,4.05285256,3.849927074,3.424409167,2.704741007,3.40873981,4.023925912,4.511511007,4.200685481,4.798413009,4.508178896,4.176956228,3.923111128,3.042267721,0.462047478,4.566527438,3.236460413,3.492700659,4.128264568,3.64158656,4.757103073,4.014519872,4.755861308,5.227387692,4.44416504,4.396561113,2.85797873,2.947781233,2.969689122,4.652145865,3.776132738,3.677529301,2.911489181,4.121028666,4.562751376,3.476308827,3.513380549,3.115639353,3.260001296,3.739718289,2.4285992,4.440446451,2.041497272,2.736558795,3.13768254,3.434289672,3.938954958,3.16514847,4.944794979
P06312,Ig kappa chain V-IV region,IGKV4-1,KV401_HUMAN Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1,P06312|Ig kappa chain V-IV region|IGKV4-1_sp|P06312|KV401_HUMAN Immunoglobulin kappa variable 4-1 OS=Homo sapiens OX=9606 GN=IGKV4-1 PE=1 SV=1,4.867436278,4.708830923,5.43742169,1.116769288,3.800292139,4.200999164,4.228370747,5.692128755,5.0378303,4.431634511,4.700400389,3.898759722,4.626050657,5.48948146,3.912850389,4.609915917,4.572468976,4.278232382,4.124672414,4.675447135,4.358732385,5.562049192,4.922413508,5.457793301,4.653592063,3.407532613,4.143958101,3.984175758,4.401775934,4.34672425,4.743204015,4.942034737,3.484463593,5.1153175,4.2637617,3.689418666,4.987738601,4.495039761,3.993905829,4.834593533,4.254063989,4.269291482,5.798159527,3.480377236,4.910659468,5.535464029,4.003845104,3.746401115,4.207572482,5.451207078,3.344991282,5.155938378,5.768703647,4.826051549,5.759672388,5.906539169,5.909333259,5.286927982,4.082990713,4.462082956,5.776197872,4.254729699,4.252702741,4.391437935,4.711767234,6.378661606,5.117496244,6.216986652,6.548817037,5.53587433,5.288512537,4.248167521,3.929286979,4.056753137,5.356608175,4.522233271,4.989966568,4.529473965,5.745711188,5.34002391,4.486113029,4.052290884,4.336210838,4.268152137,4.83777832,4.472486745,6.307087889,0.875095691,4.684380273,4.540474199,3.78856161,4.471820694,5.129283017,5.728565738
P04433,Ig kappa chain V-III region VG,IGKV3D-11,KV311_HUMAN Immunoglobulin kappa variable 3-11 OS=Homo sapiens OX=9606 GN=IGKV3-11 PE=1 SV=1,P04433|Ig kappa chain V-III region VG|IGKV3D-11_sp|P04433|KV311_HUMAN Immunoglobulin kappa variable 3-11 OS=Homo sapiens OX=9606 GN=IGKV3-11 PE=1 SV=1,3.817260218,4.41934913,4.753491067,2.322357546,3.816795096,3.887062144,3.835461516,4.888327247,4.332331519,4.304812673,3.62302629,2.90546386,3.681736494,4.494683692,3.393516648,3.824800251,3.446620471,3.205468134,3.665145677,3.828637492,3.654288477,4.784419426,4.225084465,4.651619442,2.988110172,2.460731814,2.990539758,3.305610714,3.370558108,3.810686422,4.239068699,4.219830382,3.633974225,4.599619722,3.854368031,3.017546442,4.132465803,3.793494112,3.124452809,3.71181903,4.157412437,3.660443973,4.543510767,3.566553422,5.543326585,4.998603872,3.07705281,3.395157851,3.719803645,4.598490977,4.390408401,4.669394193,5.017347411,3.808552252,4.900410215,5.001946218,4.685898978,3.973001772,3.114463784,3.307736082,5.504762274,3.673670601,3.764713317,3.503035248,3.77201304,4.77081978,4.014441341,5.206649868,4.85362114,4.566070041,4.319544044,2.961047075,3.284812363,2.630915362,4.207501701,3.970769253,4.21790334,4.019971978,4.68483351,4.200075675,3.424475905,3.386517502,3.710373485,3.824645073,4.00806102,3.004222463,5.571946479,3.481945004,3.176029567,4.070535567,4.875781299,4.830441463,3.402788064,5.269512961
P01619,Ig kappa chain V-III region B6,,KV320_HUMAN Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2,P01619|Ig kappa chain V-III region B6|_sp|P01619|KV320_HUMAN Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2,5.637979623,5.687278864,5.825786679,4.066094895,5.20023845,5.004692159,5.167177128,6.050407381,5.788454978,6.368504946,5.06451642,5.561228648,5.389918484,5.848898874,4.781472326,5.487977379,5.084136959,4.745476276,5.223871401,5.357314145,5.020923871,5.500331236,5.627113075,5.781572997,4.757555516,3.926258654,4.756020959,4.881896264,5.074626983,4.7830234,5.132506599,4.724697486,5.24973077,5.817038305,5.270427203,4.406686715,5.095915249,4.897772484,4.527108484,5.267052156,5.405172582,4.602118689,6.177323806,4.383171867,6.9774735,5.897019527,4.747921191,5.122856345,4.844231928,5.352587979,5.925048666,5.384774797,6.358580763,5.376582265,6.078310198,5.96928224,5.477392551,5.431298297,4.771146824,4.994223018,6.074474352,6.189199515,4.69563374,4.7850616,4.764644481,6.279900207,5.479747407,6.17334053,6.659475329,5.808936707,5.648443661,4.47200006,4.867672379,3.850228391,6.045172985,5.093797856,5.497641557,5.432257223,5.826854673,5.78834178,4.771854568,4.777814361,5.10943046,5.31594225,5.126030488,4.352804728,6.444434947,4.749633511,4.404354231,4.609101092,5.61918659,5.974982638,5.386124679,6.617554906
