AccessionsID,ProteinAccessions,Qvalue,Genes,ProteinDescriptions,ProteinNames,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,NC1,NC2,NC3
O95445,O95445,0.000265536,APOM,Apolipoprotein M,APOM_HUMAN,-0.087589542,-0.120826893,-0.377411997,-1.12871607,-0.358618307,-1.819538481,-1.231636244,-0.834952157,-0.908754843,-0.762372323,-2.234001754,-1.732920934,-1.058887353
O95497,O95497,0.064319072,VNN1,Pantetheinase,VNN1_HUMAN,-2.923098236,-1.786232253,-5.039805317,-2.641131959,-2.045639031,-3.945623213,-6.360832096,-5.582873205,-5.961098949,-4.559505073,-7.656616935,-7.211621565,-4.41000707
O95897,O95897,0.168789941,OLFM2,Noelin-2,NOE2_HUMAN,2.301181816,-0.724624057,0.009736824,-6.386308462,-0.432581064,0.137932578,-7.661257652,0.713959135,-6.001313331,-4.239904401,0.975730437,-1.677106515,-1.12026906
O95980,O95980,0.121652585,RECK,Reversion-inducing cysteine-rich protein with Kazal motifs,RECK_HUMAN,-4.808149201,-0.389484348,3.072039788,-0.244956853,-0.365632406,-3.275522306,-0.669532879,-3.771066156,0.862225258,1.650712227,1.085916147,-0.392665146,1.028906977
P00325,P00325,0.013916956,ADH1B,All-trans-retinol dehydrogenase [NAD(+)] ADH1B,ADH1B_HUMAN,-4.129022623,-3.422290851,-4.101196441,-0.969182483,-5.11017555,-6.340205051,-1.4054312,0.498619179,-6.079776982,-5.287244787,-7.184602937,-4.775725049,-6.550003052
P00338,P00338,0.052685914,LDHA,L-lactate dehydrogenase A chain,LDHA_HUMAN,-5.985285006,-4.974344681,-6.117035249,-3.482603605,-5.523606396,-4.218349232,-6.003706306,-3.293842996,-4.597180164,-3.181238761,-7.184602937,-7.211621565,-7.479253779
P00352,P00352,0.011797605,ALDH1A1,Retinal dehydrogenase 1,AL1A1_HUMAN,-4.835311605,-3.442884156,-6.45290902,-3.242417,-3.432650813,-5.503845743,-2.617654915,-1.168934044,-3.658046349,-3.054983428,-6.358213419,-5.966178714,-8.162116353
P00367,P00367,0.059437695,GLUD1,"Glutamate dehydrogenase 1, mitochondrial",DHE3_HUMAN,1.060349049,1.529585693,1.494277906,1.07639642,-2.555291588,-1.115229491,-3.957504831,-2.995533041,-0.620716837,-4.827210864,-0.107412852,-1.647148467,-1.466006442
P00390,P00390,0.145304893,GSR,"Glutathione reductase, mitochondrial",GSHR_HUMAN,2.026538,-1.377920651,-0.441224272,-5.225166312,-1.157919129,3.059895228,-0.122249703,1.342705409,-0.369117224,0.659992584,0.187323474,-0.015884153,0.291494872
P00441,P00441,0.011061138,SOD1,Superoxide dismutase [Cu-Zn],SODC_HUMAN,-4.584875286,-5.093850757,-4.970219599,-3.428243689,-6.577179727,-3.170786616,-1.305802433,-2.157965159,-2.46166515,-1.537231336,-6.358213419,-3.320636381,-1.4830651
P00450,P00450,1.63E-05,CP,Ceruloplasmin,CERU_HUMAN,2.425232754,2.019476085,2.846617278,3.028710616,2.61398185,2.64982399,1.645496869,2.531704017,1.934691401,2.090138092,2.039096324,0.853905519,1.42360115
P00451,P00451,0.056551427,F8,Coagulation factor VIII,FA8_HUMAN,3.935748255,-4.764463122,2.513448468,4.505773456,2.952586385,2.879938151,4.679993396,4.813658337,4.908867477,3.728652621,-1.448482088,4.008650338,5.139232453
P00488,P00488,0.013691337,F13A1,Coagulation factor XIII A chain,F13A_HUMAN,0.843254844,-3.982221579,0.450031401,-0.604431409,3.105482946,0.673829058,1.925421168,2.815277687,1.983312447,-0.067239627,2.354261273,0.613007377,1.733115638
P00491,P00491,0.014285787,PNP,Purine nucleoside phosphorylase,PNPH_HUMAN,-5.037996578,-3.458018192,-3.600372667,-2.552401733,-3.825083246,-4.206676852,-2.401468641,-3.073496754,-0.173706467,-1.184058044,-3.076237606,-4.136598596,-1.4830651
P00533,P00533,0.088332173,EGFR,Epidermal growth factor receptor,EGFR_HUMAN,0.699784816,0.212560535,-0.441224272,0.520986434,2.173655725,3.820646718,0.176772139,2.011817388,-0.3303813,0.530704856,0.349045562,-1.050278207,-1.33281888
P00558,P00558,0.119550996,PGK1,Phosphoglycerate kinase 1,PGK1_HUMAN,-2.816200319,-6.049425522,-5.127388172,-6.837212365,-5.275236511,-4.6245811,-7.661257652,-5.684029991,-4.991613829,-7.281828775,-2.326749862,-4.775725049,-2.17871306
P00734,P00734,3.27E-05,F2,Prothrombin,THRB_HUMAN,3.352873393,2.909812309,2.248370964,3.144125644,3.3095282,2.879938151,2.612953164,3.357148014,2.625511719,3.425978997,2.750065236,2.444182857,2.96023135
P00736,P00736,2.09E-05,C1R,Complement C1r subcomponent,C1R_HUMAN,0.287689893,0.283388472,0.820426083,0.497461848,0.158017049,0.236052871,0.02748889,-0.282348645,-1.104612547,-0.596754776,-0.621092289,-0.914367546,-0.664979898
P00738,P00738,8.92E-06,HP,Haptoglobin,HPT_HUMAN,4.975654934,5.23354585,6.308878707,6.937905494,8.226981104,5.595419538,6.236376173,7.099703633,4.703809039,6.244304723,5.505840296,5.632454991,4.894482808
P00739,P00739,0.001779707,HPR,Haptoglobin-related protein,HPTR_HUMAN,1.98688699,2.445006663,1.220061671,2.598470175,4.544410008,3.288927714,3.330892187,2.802043883,1.779276227,3.466840545,2.499101647,2.660242024,2.755539148
P00740,P00740,0.006167003,F9,Coagulation factor IX,FA9_HUMAN,0.088646242,-2.080296017,-0.596938737,-1.406703719,-0.561493464,-0.524554166,-1.305802433,-1.627694515,-2.543900768,-1.223695299,-2.668760907,-2.578346952,-2.427681158
P00742,P00742,0.001213639,F10,Coagulation factor X,FA10_HUMAN,0.025400184,0.175981423,-0.467366463,0.54576555,-0.365632406,-1.86039003,-7.251618815,-1.619846201,-1.205337841,-0.568465583,-1.249323016,-1.367861022,-0.720414425
P00746,P00746,0.057773297,CFD,Complement factor D,CFAD_HUMAN,-2.793459526,-1.074707268,-3.422481154,-0.97693763,-0.992233305,-1.84724556,-0.26201188,2.586256672,-2.797418064,-1.331154868,-2.554406362,-1.719192439,-3.702755986
P00747,P00747,0.000157641,PLG,Plasminogen,PLMN_HUMAN,2.004363392,1.630106001,1.907815476,2.295640467,1.154246148,1.060873954,0.047737605,1.579004822,0.815436626,1.414476514,1.170819877,0.900666075,0.905186616
P00748,P00748,0.000421551,F12,Coagulation factor XII,FA12_HUMAN,0.238386205,0.376001744,-0.468114017,0,-0.994569127,-1.443244522,-1.730163089,0.182969149,-2.731219434,0.63304594,-0.332001821,-1.095673054,-0.89245442
P00751,P00751,1.77E-08,CFB,Complement factor B,CFAB_HUMAN,2.593820493,2.481255335,2.459666952,2.872807278,2.392500204,2.554690801,1.733736976,3.071521028,1.97374211,2.352322722,1.757287824,1.950361882,1.697135573
P00915,P00915,0.005027355,CA1,Carbonic anhydrase 1,CAH1_HUMAN,-0.36981706,0.175118452,0.54040172,2.05235301,0.540506135,0.512508177,-2.966844868,-1.148131519,-0.173706467,1.486569731,-4.773097444,-4.912943941,-4.340087182
P00918,P00918,0.006495282,CA2,Carbonic anhydrase 2,CAH2_HUMAN,-2.006247948,-0.833855746,-1.347935503,0.369158326,-2.340450177,-0.937399056,-2.617654915,-3.828486267,-2.484065385,-0.035738438,-5.269919156,-2.113568063,-2.2306681
P00966,P00966,0.178758605,ASS1,Argininosuccinate synthase,ASSY_HUMAN,-3.209164901,-4.528244261,-4.77400439,-2.641131959,-1.823995332,-1.714106981,-2.481885274,-3.339234548,-6.079776982,-1.682842931,-7.321768848,-5.170582585,-5.510388359
P01008,P01008,0.000160653,SERPINC1,Antithrombin-III,ANT3_HUMAN,2.644878922,2.692955338,2.219567165,2.707241646,2.430760353,2.173069892,2.042652243,2.756737876,1.819379991,2.483934935,1.913115934,1.783082071,2.070885464
P01009,P01009,8.76E-11,SERPINA1,Alpha-1-antitrypsin,A1AT_HUMAN,7.163657575,6.361174253,6.8081856,7.470127305,7.47758796,7.458794175,5.522684984,6.729563174,5.26970674,6.005054142,5.398067524,4.759961086,5.73506562
P01011,P01011,3.30E-06,SERPINA3,Alpha-1-antichymotrypsin,AACT_HUMAN,4.383439921,3.080762041,4.247576245,4.623824161,5.857602584,5.667091115,2.493469944,4.063508357,2.820728539,3.061190634,2.757386101,1.897155438,3.318936342
P01019,P01019,8.44E-05,AGT,Angiotensinogen,ANGT_HUMAN,-0.115089967,-0.993353623,-0.841652071,-0.246816712,-0.159578895,-0.407014004,-1.051506487,-0.737424029,-1.193544077,-0.361834508,-1.656513018,-2.093373026,-1.340095694
P01023,P01023,2.62E-07,A2M,Alpha-2-macroglobulin,A2MG_HUMAN,5.317274221,5.348168969,5.623070254,5.897092062,4.317936578,4.76855051,4.744048467,5.631795089,4.880043932,4.946526247,4.794585214,4.088700377,4.964728019
P01024,P01024,3.58E-09,C3,Complement C3,CO3_HUMAN,5.162677828,5.120800516,4.936502433,5.545902471,5.428965266,4.931923533,4.764604211,5.687372105,4.71096721,5.205898763,4.818327937,4.09292664,4.750603447
P01031,P01031,0.002029535,C5,Complement C5,CO5_HUMAN,1.603204664,1.296350955,1.567625749,1.980351705,2.00515838,1.689049238,0.433444502,2.021297887,0.618681188,1.308114375,0.953254031,0.348576268,0.82250844
P01033,P01033,0.011410892,TIMP1,Metalloproteinase inhibitor 1,TIMP1_HUMAN,-1.955989468,-2.310171348,-5.372735925,-1.704026746,-4.822638076,-4.679634633,-2.481885274,-3.552575408,-2.973974206,-3.342916424,-4.011304931,-3.166684128,-1.457686583
P01034,P01034,0.011803597,CST3,Cystatin-C,CYTC_HUMAN,-2.153449563,-2.318133694,-1.625768373,-1.484618884,-1.503910791,-1.581309826,-3.125082068,-1.218823217,-2.212053701,-4.00526161,-3.64611056,-3.169450267,-1.797350571
P01040,P01040,0.148372665,CSTA,Cystatin-A,CYTA_HUMAN,-2.162782035,-1.377920651,-2.396169673,-1.169128199,-1.844704818,-1.175292787,-4.862457141,-3.073496754,-4.5303176,-2.983689961,-4.256982583,-8.190551249,-5.817295258
P01042,P01042,0.000124663,KNG1,Kininogen-1,KNG1_HUMAN,2.848489874,2.936619206,2.396852314,2.834727939,2.040336567,2.098106527,2.095225198,2.805207096,2.27775327,2.105937523,2.22091419,1.772757824,2.269255087
P01133,P01133,0.106280762,EGF,Pro-epidermal growth factor,EGF_HUMAN,-0.781082627,1.805725472,-1.673446674,-0.97693763,-4.656293358,-1.501150778,0.02748889,0.269590393,2.925963982,0.345885449,0.158343263,-0.354539897,1.83572767
P01344,P01344,0.019759788,IGF2,Insulin-like growth factor II,IGF2_HUMAN,-0.545092241,-0.021116457,1.195627296,0.192683982,-1.967437396,-0.642923525,-1.231636244,-1.177081275,0.505538224,-0.528250246,-1.246647383,-1.952923199,-1.058887353
P01591,P01591,0.01186141,JCHAIN,Immunoglobulin J chain,IGJ_HUMAN,1.113522295,1.300959056,1.652184534,1.052556753,0.260340047,0.950405538,0.128469563,1.060945469,0.848404944,0.397489258,1.051801903,-0.500015663,0.802257515
P01593,P01593;P01594,0.011470866,IGKV1D-33;IGKV1-33,Immunoglobulin kappa variable 1D-33;Immunoglobulin kappa variable 1-33,KVD33_HUMAN;KV133_HUMAN,1.958996671,3.897379479,2.825299871,1.987589199,2.255316117,4.093601492,2.958120185,3.265412017,4.240136636,2.981350972,3.704655902,1.639627893,4.052260151
P01597,P01597;P04432,0.003869968,IGKV1-39;IGKV1D-39,Immunoglobulin kappa variable 1-39;Immunoglobulin kappa variable 1D-39,KV139_HUMAN;KVD39_HUMAN,0.577788347,0.023252544,0.604893295,-0.065622549,-0.26352406,1.436569779,-0.538499344,1.45693789,0.719688637,1.83536873,1.012328941,0.569329746,2.153631826
P01599,P01599,0.00701637,IGKV1-17,Immunoglobulin kappa variable 1-17,KV117_HUMAN,0.000386718,1.141101318,0.612367315,0.024696198,-1.083126731,0.533558386,0.369020398,0.955910678,1.046912195,1.413422778,1.426028916,-1.031717364,2.266594481
P01601,P01601,0.013050428,IGKV1D-16,Immunoglobulin kappa variable 1D-16,KVD16_HUMAN,-0.381352382,-0.016467154,-0.938043306,-0.440716178,-5.275211387,-0.668982662,-4.293722381,-3.565626466,-0.079635386,-1.056920908,-1.761424021,-0.573185656,1.634009446
P01602,P01602,0.104071577,IGKV1-5,Immunoglobulin kappa variable 1-5,KV105_HUMAN,-5.108191492,-4.265542275,-4.785826447,-2.835344147,-0.322996677,-2.338113831,-2.063488903,-1.619103427,-3.886875513,-1.273298905,-4.011304931,-4.290234928,-2.921712573
P01619,P01619,0.00104452,IGKV3-20,Immunoglobulin kappa variable 3-20,KV320_HUMAN,4.234217365,4.320488772,4.351166858,3.995627245,2.711535918,3.903033451,3.739073204,4.4376809,3.959511158,4.643381774,3.450718421,2.836830102,4.440814008
P01624,P01624,0.001658028,IGKV3-15,Immunoglobulin kappa variable 3-15,KV315_HUMAN,4.897662361,4.811870245,5.202743928,4.398907675,2.23697593,3.227799374,3.250650281,3.760656983,3.32060058,4.213784386,3.206935449,2.34298038,3.552018107
P01699,P01699,0.006686614,IGLV1-44,Immunoglobulin lambda variable 1-44,LV144_HUMAN,2.465309152,-2.197013656,-0.462695381,0.153632053,-2.369587004,-0.406878194,0.052969427,-0.291959103,-0.557557249,0.303521801,-0.31755177,-1.147284907,0.867039518
P01700,P01700,0.003806938,IGLV1-47,Immunoglobulin lambda variable 1-47,LV147_HUMAN,3.091949649,3.470288294,3.874445443,3.775082833,2.150193144,-0.55127412,2.675658028,2.828447464,2.467427296,3.90260805,3.305491122,2.100548177,2.644925871
P01701,P01701,0.011234396,IGLV1-51,Immunoglobulin lambda variable 1-51,LV151_HUMAN,0.61102439,1.835209343,1.605560835,1.222286093,-2.351525767,-1.249866663,1.17434735,1.957425033,1.550771889,-0.46787867,1.682209506,1.095540257,1.727739852
P01703,P01703,0.013594602,IGLV1-40,Immunoglobulin lambda variable 1-40,LV140_HUMAN,0.088646242,0.928922372,-0.766673368,-0.343051503,0.839687896,-0.078055788,-2.342755794,2.586256672,-1.746521977,-2.589464529,0.284602108,-3.319281569,-0.590069225
P01704,P01704,7.88E-07,IGLV2-14,Immunoglobulin lambda variable 2-14,LV214_HUMAN,0.342641404,0.546140897,0.644046266,-3.348495836,-3.001819237,-0.983270077,1.726990547,0.028441045,-0.500924386,-0.822042947,1.426028916,-1.277616223,0.808819711
P01705,P01705,0.059238586,IGLV2-23,Immunoglobulin lambda variable 2-23,LV223_HUMAN,-5.226832525,-1.801077088,-3.780648563,-2.458863203,-4.039161483,-6.457109814,-4.798334076,-5.429904017,-4.994018804,-4.070548482,-6.175980685,-4.890026401,-2.898710575
P01706,P01706,0.052685914,IGLV2-11,Immunoglobulin lambda variable 2-11,LV211_HUMAN,0.896297849,-2.709228385,-2.710937115,-2.772008581,-0.195471919,0.389223269,-1.18901473,-1.718295056,-4.242016329,-1.695872259,-4.842429063,-1.516212114,-0.607824772
P01709,P01709,0.027917325,IGLV2-8,Immunoglobulin lambda variable 2-8,LV208_HUMAN,0.712904252,-0.151466596,0.640690484,0.748829316,-0.677203236,-4.262137165,-6.995059647,-3.266255473,-5.961098949,-6.027183927,-4.773097444,-4.775725049,-5.630460804
P01714,P01714,0.011178457,IGLV3-19,Immunoglobulin lambda variable 3-19,LV319_HUMAN,1.480136203,1.811254019,3.199700681,2.261477072,0.379117456,1.589194288,1.827804457,2.560595409,2.384987658,2.691938257,1.617047098,0.888498699,1.219393666
P01715,P01715,0.007045886,IGLV3-1,Immunoglobulin lambda variable 3-1,LV301_HUMAN,-3.609548556,-2.213818779,-2.120349752,-2.0219942,-5.55771705,-5.241503723,-4.228319613,-5.55370802,-1.077812676,-6.288250083,-6.175980685,-1.594241664,-2.149033548
P01717,P01717,0.065399283,IGLV3-25,Immunoglobulin lambda variable 3-25,LV325_HUMAN,0.287689893,1.255123446,0.744300305,-5.058714127,-5.275236511,-3.695699852,-3.207338704,-1.308700559,-1.746521977,-2.51215277,-1.155394578,-0.093229965,1.116137601
P01721,P01721,0.012483506,IGLV6-57,Immunoglobulin lambda variable 6-57,LV657_HUMAN,-0.582810901,-1.011118838,0.252237241,0.604650347,-1.193937995,-0.273555109,0.825101286,0.487936704,0.558927351,0.384998705,-0.077876641,-0.995351892,0.563324171
P01742,P01742,0.025500191,IGHV1-69,Immunoglobulin heavy variable 1-69,HV169_HUMAN,-1.018213212,-1.12054372,-0.755115814,-2.615973485,0.264694769,-1.483324057,-0.981572732,0.395807026,-5.214306617,-0.528250246,-1.603418965,0.575262407,2.492084108
P01743,P01743,0.044954448,IGHV1-46,Immunoglobulin heavy variable 1-46,HV146_HUMAN,1.487498511,0.662911853,-0.172199319,0.210621896,-1.823995332,-0.315683191,-2.810686782,-3.828486267,-2.038863913,-3.07239971,-2.624210493,-4.136598596,-1.145201875
P01763,P01763,0.077720806,IGHV3-48,Immunoglobulin heavy variable 3-48,HV348_HUMAN,-8.621236134,-6.706920831,-5.859493881,-4.598544006,-4.052957781,-7.533971095,-6.995059647,-6.118824587,-4.000479598,-1.850882863,-6.135266857,-7.316599319,-5.455924475
P01764,P01764,0.041435915,IGHV3-23,Immunoglobulin heavy variable 3-23,HV323_HUMAN,-5.868321193,-4.528244261,-5.574826435,-5.182561012,-4.052957781,-2.511316276,-2.43057556,-5.344729567,-0.908754843,-0.890070159,-5.771357058,-1.659971063,0.128778792
P01766,P01766,0.004260718,IGHV3-13,Immunoglobulin heavy variable 3-13,HV313_HUMAN,0.25389573,0.6031294,0.051368306,-0.264561386,-2.351525767,-0.410725475,-0.554067422,-2.643302254,0.561572273,-0.036906625,-0.295712959,-1.243164921,0.085962271
P01767,P01767,0.121344952,IGHV3-53,Immunoglobulin heavy variable 3-53,HV353_HUMAN,-5.47460966,-4.492406597,-4.101196441,-6.837212365,-5.616762999,-2.684782924,-6.580027926,-5.481712617,-5.961098949,-5.496764507,-2.639823903,-5.170582585,-3.087509079
P01768,P01768;P0DP03,0.001328408,IGHV3-30;IGHV3-30-5,Immunoglobulin heavy variable 3-30;Immunoglobulin heavy variable 3-30-5,HV330_HUMAN;HVC05_HUMAN,2.375570066,2.720842935,3.661613322,4.010320756,3.007865714,1.818503795,3.826561579,3.856408771,3.521057049,3.526294796,3.522885903,2.610553551,3.790162911
P01780,P01780,0.011178457,IGHV3-7,Immunoglobulin heavy variable 3-7,HV307_HUMAN,2.713518131,3.327547362,2.836938291,2.409922568,0.198703564,1.120250568,1.750545296,1.826580043,1.431635342,1.511624436,1.630540416,0.771018197,1.626095077
P01782,P01782,0.006167003,IGHV3-9,Immunoglobulin heavy variable 3-9,HV309_HUMAN,1.819306642,2.382819472,1.850746564,1.984331657,1.209525328,1.814007367,1.664060814,2.457682188,1.257810206,1.55433183,1.70732902,0.746746378,2.157993774
P01817,P01817,0.062653713,IGHV2-5,Immunoglobulin heavy variable 2-5,HV205_HUMAN,-2.662467105,-2.546382143,-2.095875045,-4.778756005,-4.052957781,-3.904654607,-6.293487117,-3.074663388,-4.825747996,-3.710040847,-1.304794946,-4.890026401,-3.132012115
P01824,P01824,0.051761822,IGHV4-39,Immunoglobulin heavy variable 4-39,HV439_HUMAN,-7.228544235,-4.974344681,-5.749552177,-1.249048704,-1.967437396,-7.149178104,-4.535046615,-3.158186906,-5.027717517,-3.14723693,-6.358213419,-7.316599319,-5.817295258
P01833,P01833,0.011596117,PIGR,Polymeric immunoglobulin receptor,PIGR_HUMAN,-2.816200319,-3.534884466,-2.215393268,-4.414718652,-3.556331742,-3.244803594,-4.168665225,-3.129194829,-5.027717517,-3.560495937,-2.682372117,-4.775725049,-3.487305686
P01834,P01834,0.003368177,IGKC,Immunoglobulin kappa constant,IGKC_HUMAN,7.733318708,8.005268697,8.145804169,7.468468718,7.281795928,7.837873626,8.104969932,8.513619301,8.057698414,8.887624905,8.191514872,7.116576932,7.879311179
P01859,P01859,1.77E-08,IGHG2,Immunoglobulin heavy constant gamma 2,IGHG2_HUMAN,6.250440763,7.520297276,7.186046298,6.395934298,5.438315401,5.262715584,5.950154394,6.896295792,4.915807783,6.30521087,6.279854429,4.290573765,5.007768175
P01860,P01860,0.000833787,IGHG3,Immunoglobulin heavy constant gamma 3,IGHG3_HUMAN,2.963234256,2.945625933,4.310702609,3.339873354,3.414905693,3.944112911,3.580490239,4.106690923,3.815074379,3.267220335,4.337242665,2.26707197,4.475426624
P01861,P01861,0.000273511,IGHG4,Immunoglobulin heavy constant gamma 4,IGHG4_HUMAN,5.412710095,4.306871178,3.976357802,2.581669869,1.343753977,3.176738043,2.607503549,3.080513039,2.90671013,4.08516397,3.178109327,2.704282417,3.977739645
P01871,P01871,3.45E-05,IGHM,Immunoglobulin heavy constant mu,IGHM_HUMAN,3.26612022,3.750515067,3.85866337,3.79654901,3.265307002,3.113667359,3.238418726,3.760821833,3.983235897,3.565359764,4.15612148,2.685412932,3.704456687
P01876,P01876,8.76E-11,IGHA1,Immunoglobulin heavy constant alpha 1,IGHA1_HUMAN,6.079948549,6.324284852,5.454699829,5.620070064,4.563584563,5.838028914,5.940507753,6.000329098,5.84031258,4.859559774,5.500316237,4.686563133,4.650342265
P02042,P02042,0.006495282,HBD,Hemoglobin subunit delta,HBD_HUMAN,2.128609235,3.141999025,2.403224302,4.011408014,2.316739431,3.049261296,1.323091888,2.241963812,2.521417171,4.621996931,-1.155394578,0.487314368,0.043727
P02452,P02452,0.204979263,COL1A1,Collagen alpha-1(I) chain,CO1A1_HUMAN,-3.939571797,-5.401064333,-4.079570199,-7.089868042,-3.153931019,-1.328450082,-1.56877748,-2.015226782,-0.532802068,-4.827210864,-3.019302547,-1.095673054,-1.137316377
P02533,P02533,0.014191561,KRT14,"Keratin, type I cytoskeletal 14",K1C14_HUMAN,-6.269770152,-8.208339243,-3.081532372,-6.467842037,-5.523606396,-6.264572465,-0.34066057,1.605456188,-0.970408225,-0.584464965,-6.175980685,-0.971886732,0.2126081
P02538,P02538;P48668,0.050873588,KRT6A;KRT6C,"Keratin, type II cytoskeletal 6A;Keratin, type II cytoskeletal 6C",K2C6A_HUMAN;K2C6C_HUMAN,4.131717569,2.720842935,2.283148861,0.636125958,1.685935993,1.90705989,-2.142002946,-0.063827855,-0.947467401,-3.8802461,2.369204249,-0.068107324,0.814759108
P02647,P02647,1.94E-10,APOA1,Apolipoprotein A-I,APOA1_HUMAN,7.338785429,7.810777109,7.804115066,7.596385905,6.769361915,5.950212101,5.864335592,6.654644324,6.07309716,6.593409814,6.231573118,6.200804404,6.122377218
P02649,P02649,0.000111782,APOE,Apolipoprotein E,APOE_HUMAN,3.681510148,4.107358526,4.559367462,4.106577754,4.974378607,5.21224925,3.741930393,3.684914883,3.032026619,3.829211189,2.871299476,3.45402055,3.032822131
P02652,P02652,0.000125812,APOA2,Apolipoprotein A-II,APOA2_HUMAN,5.595469712,6.093464875,5.832063766,5.968307714,5.607675863,4.632615074,5.656602139,5.686467214,5.247408346,6.060536932,5.276633164,4.959607415,5.251925182
P02654,P02654,0.011795666,APOC1,Apolipoprotein C-I,APOC1_HUMAN,2.339283883,1.367340655,1.2342422,2.536176791,1.815996364,1.952757397,1.569081134,1.835644091,0.375459655,1.048288826,0.864788414,0.24181844,1.362148182
P02655,P02655,0.01186141,APOC2,Apolipoprotein C-II,APOC2_HUMAN,2.552616718,3.151560973,2.796764716,2.729065346,4.477139732,4.461559321,2.58775925,2.633836934,2.074681638,2.644711692,2.310108201,1.609398471,1.880931973
P02656,P02656,0.001078592,APOC3,Apolipoprotein C-III,APOC3_HUMAN,4.6533143,4.837095897,6.007552627,5.30897778,7.040534988,5.951645114,4.136844476,4.929814178,4.604354057,5.509044034,4.747488565,4.204878632,3.96593532
